accident_id,city,state,latitude,longitude,accident_datetime,date,time,hour,day_of_week,month,year,severity,severity_label,vehicle_type,road_type,weather,casualties,fatalities,injured
ACC_000156,Ahmedabad,Gujarat,23.072736,72.485602,2023-11-02 10:40:38,2023-11-02,10:40:38,10,3,11,2023,1,Minor,Motorcycle,City Road,Fog,1,0,0
ACC_000157,Pune,Maharashtra,18.59514,73.901495,2021-10-28 18:28:37,2021-10-28,18:28:37,18,3,10,2021,2,Serious,Bicycle,Rural Road,Rain,2,0,3
ACC_000158,Ahmedabad,Gujarat,23.052958,72.640521,2023-02-04 13:34:44,2023-02-04,13:34:44,13,5,2,2023,1,Minor,Car,Rural Road,Clear,4,0,1
ACC_000159,Surat,Gujarat,21.075684,72.809695,2021-11-09 15:27:36,2021-11-09,15:27:36,15,1,11,2021,1,Minor,Car,Rural Road,Night,0,0,1
ACC_000160,Mumbai,Maharashtra,18.996252,72.947128,2023-11-16 11:51:55,2023-11-16,11:51:55,11,3,11,2023,3,Fatal,Motorcycle,City Road,Clear,1,1,2
ACC_000161,Hyderabad,Telangana,17.470127,78.46953,2020-09-18 18:14:52,2020-09-18,18:14:52,18,4,9,2020,1,Minor,Auto-rickshaw,Highway,Night,0,0,3
ACC_000162,Chennai,Tamil Nadu,12.988888,80.364848,2023-07-25 15:36:40,2023-07-25,15:36:40,15,1,7,2023,1,Minor,Motorcycle,Rural Road,Fog,1,0,0
ACC_000163,Mumbai,Maharashtra,19.077489,72.913177,2020-10-26 20:03:50,2020-10-26,20:03:50,20,0,10,2020,1,Minor,Motorcycle,Residential,Clear,1,0,1
ACC_000164,Hyderabad,Telangana,17.398875,78.510832,2020-06-13 18:07:27,2020-06-13,18:07:27,18,5,6,2020,2,Serious,Bus,Residential,Clear,2,0,0
ACC_000165,Hyderabad,Telangana,17.443102,78.411664,2022-09-03 18:40:45,2022-09-03,18:40:45,18,5,9,2022,1,Minor,Auto-rickshaw,Residential,Clear,0,0,1
ACC_000166,Chennai,Tamil Nadu,13.039857,80.211345,2023-05-24 13:26:10,2023-05-24,13:26:10,13,2,5,2023,2,Serious,Car,Rural Road,Fog,2,0,3
ACC_000167,Mumbai,Maharashtra,19.10404,72.837387,2022-04-19 05:37:02,2022-04-19,05:37:02,5,1,4,2022,1,Minor,Motorcycle,City Road,Night,0,0,2
ACC_000168,Jaipur,Rajasthan,26.938909,75.816194,2023-05-12 19:23:34,2023-05-12,19:23:34,19,4,5,2023,1,Minor,Auto-rickshaw,Highway,Night,2,1,3
ACC_000169,Ahmedabad,Gujarat,23.109918,72.635785,2020-07-19 19:35:34,2020-07-19,19:35:34,19,6,7,2020,1,Minor,Car,City Road,Clear,1,1,0
ACC_000170,Bangalore,Karnataka,12.998018,77.610008,2023-08-06 00:18:58,2023-08-06,00:18:58,0,6,8,2023,2,Serious,Motorcycle,Highway,Fog,1,0,2
ACC_000171,Delhi,Delhi,28.660301,77.163197,2022-08-31 07:54:26,2022-08-31,07:54:26,7,2,8,2022,1,Minor,Motorcycle,Rural Road,Clear,0,1,0
ACC_000172,Bangalore,Karnataka,13.001163,77.519184,2020-12-02 18:31:09,2020-12-02,18:31:09,18,2,12,2020,1,Minor,Motorcycle,Highway,Rain,0,0,2
ACC_000173,Chennai,Tamil Nadu,13.011275,80.325769,2022-11-01 14:13:33,2022-11-01,14:13:33,14,1,11,2022,1,Minor,Motorcycle,Highway,Rain,0,1,1
ACC_000174,Hyderabad,Telangana,17.426395,78.399238,2022-03-28 14:05:04,2022-03-28,14:05:04,14,0,3,2022,2,Serious,Car,Residential,Fog,0,0,5
ACC_000175,Ahmedabad,Gujarat,23.115316,72.489258,2021-04-15 14:32:59,2021-04-15,14:32:59,14,3,4,2021,1,Minor,Bus,Highway,Clear,3,0,1
ACC_000176,Kolkata,West Bengal,22.567681,88.390768,2023-08-09 04:36:53,2023-08-09,04:36:53,4,2,8,2023,3,Fatal,Motorcycle,City Road,Clear,2,1,0
ACC_000177,Delhi,Delhi,28.714514,77.08566,2022-06-16 08:08:37,2022-06-16,08:08:37,8,3,6,2022,1,Minor,Truck,Highway,Rain,1,0,2
ACC_000178,Kolkata,West Bengal,22.609039,88.357531,2022-12-24 21:59:42,2022-12-24,21:59:42,21,5,12,2022,1,Minor,Car,Highway,Clear,0,0,0
ACC_000179,Kolkata,West Bengal,22.654814,88.431553,2022-05-17 22:34:24,2022-05-17,22:34:24,22,1,5,2022,2,Serious,Car,Residential,Clear,2,0,2
ACC_000180,Mumbai,Maharashtra,19.080259,72.972903,2020-06-23 19:33:36,2020-06-23,19:33:36,19,1,6,2020,1,Minor,Car,Highway,Rain,1,0,0
ACC_000181,Kolkata,West Bengal,22.601892,88.458739,2021-09-14 18:31:10,2021-09-14,18:31:10,18,1,9,2021,2,Serious,Motorcycle,Highway,Clear,2,0,2
ACC_000182,Jaipur,Rajasthan,26.928842,75.885342,2021-09-22 19:31:19,2021-09-22,19:31:19,19,2,9,2021,1,Minor,Auto-rickshaw,Highway,Clear,0,0,0
ACC_000183,Jaipur,Rajasthan,26.981839,75.750329,2023-09-24 07:52:07,2023-09-24,07:52:07,7,6,9,2023,1,Minor,Car,City Road,Clear,0,0,0
ACC_000184,Surat,Gujarat,21.248228,72.872644,2023-06-19 18:49:04,2023-06-19,18:49:04,18,0,6,2023,1,Minor,Car,Highway,Clear,0,0,0
ACC_000185,Jaipur,Rajasthan,26.948324,75.702548,2023-08-10 21:17:13,2023-08-10,21:17:13,21,3,8,2023,1,Minor,Motorcycle,Highway,Clear,1,1,4
ACC_000186,Hyderabad,Telangana,17.306779,78.514008,2023-06-29 23:58:25,2023-06-29,23:58:25,23,3,6,2023,1,Minor,Car,City Road,Night,0,0,0
ACC_000187,Hyderabad,Telangana,17.323022,78.545219,2020-05-04 22:42:42,2020-05-04,22:42:42,22,0,5,2020,1,Minor,Auto-rickshaw,Rural Road,Clear,1,0,2
ACC_000188,Ahmedabad,Gujarat,23.075216,72.642441,2022-12-03 00:09:35,2022-12-03,00:09:35,0,5,12,2022,1,Minor,Auto-rickshaw,Highway,Rain,0,0,2
ACC_000189,Kolkata,West Bengal,22.521761,88.344453,2023-04-11 07:08:53,2023-04-11,07:08:53,7,1,4,2023,1,Minor,Auto-rickshaw,Residential,Clear,1,0,4
ACC_000190,Delhi,Delhi,28.802588,77.079765,2021-11-23 11:03:00,2021-11-23,11:03:00,11,1,11,2021,1,Minor,Car,Residential,Clear,1,1,0
ACC_000191,Mumbai,Maharashtra,19.005636,72.91361,2022-01-02 13:10:55,2022-01-02,13:10:55,13,6,1,2022,1,Minor,Motorcycle,Rural Road,Clear,0,0,2
ACC_000192,Chennai,Tamil Nadu,13.147332,80.348477,2022-01-23 08:28:07,2022-01-23,08:28:07,8,6,1,2022,1,Minor,Car,Rural Road,Clear,0,1,2
ACC_000193,Ahmedabad,Gujarat,23.087849,72.480928,2023-04-02 18:23:23,2023-04-02,18:23:23,18,6,4,2023,1,Minor,Car,Rural Road,Clear,0,0,0
ACC_000194,Kolkata,West Bengal,22.625709,88.263902,2021-11-30 15:36:56,2021-11-30,15:36:56,15,1,11,2021,3,Fatal,Car,City Road,Clear,1,1,5
ACC_000195,Delhi,Delhi,28.783308,77.166105,2023-02-09 19:13:56,2023-02-09,19:13:56,19,3,2,2023,1,Minor,Auto-rickshaw,Rural Road,Night,1,0,1
ACC_000196,Jaipur,Rajasthan,26.954264,75.720764,2022-02-05 15:16:10,2022-02-05,15:16:10,15,5,2,2022,1,Minor,Motorcycle,City Road,Night,1,0,2
ACC_000197,Mumbai,Maharashtra,19.162585,72.943201,2020-04-13 08:38:58,2020-04-13,08:38:58,8,0,4,2020,2,Serious,Car,Highway,Fog,1,1,1
ACC_000198,Chennai,Tamil Nadu,13.178405,80.342007,2021-07-14 18:46:44,2021-07-14,18:46:44,18,2,7,2021,2,Serious,Motorcycle,City Road,Clear,3,0,0
ACC_000199,Jaipur,Rajasthan,26.935582,75.855956,2022-01-28 09:58:28,2022-01-28,09:58:28,9,4,1,2022,2,Serious,Motorcycle,Residential,Clear,3,0,2
ACC_000200,Jaipur,Rajasthan,26.974158,75.82273,2021-03-03 10:55:21,2021-03-03,10:55:21,10,2,3,2021,1,Minor,Bus,Highway,Rain,3,0,0
ACC_000201,Mumbai,Maharashtra,18.979959,72.855836,2023-07-30 12:05:32,2023-07-30,12:05:32,12,6,7,2023,1,Minor,Truck,City Road,Clear,0,1,0
ACC_000202,Hyderabad,Telangana,17.351491,78.398017,2021-07-12 11:32:12,2021-07-12,11:32:12,11,0,7,2021,2,Serious,Bus,Highway,Rain,5,1,2
ACC_000203,Jaipur,Rajasthan,26.835061,75.76802,2023-01-10 18:40:48,2023-01-10,18:40:48,18,1,1,2023,1,Minor,Car,Highway,Clear,1,0,3
ACC_000204,Hyderabad,Telangana,17.298667,78.472775,2020-05-27 17:19:34,2020-05-27,17:19:34,17,2,5,2020,1,Minor,Car,Highway,Night,0,0,2
ACC_000205,Chennai,Tamil Nadu,13.032605,80.171104,2022-12-24 07:24:09,2022-12-24,07:24:09,7,5,12,2022,1,Minor,Car,Residential,Clear,2,1,1
ACC_000206,Pune,Maharashtra,18.47102,73.846751,2023-12-14 18:45:41,2023-12-14,18:45:41,18,3,12,2023,2,Serious,Car,City Road,Clear,3,0,5
ACC_000207,Surat,Gujarat,21.204335,72.871274,2020-02-08 08:22:46,2020-02-08,08:22:46,8,5,2,2020,2,Serious,Car,Highway,Clear,1,1,4
ACC_000208,Pune,Maharashtra,18.588098,73.917718,2020-10-01 14:12:55,2020-10-01,14:12:55,14,3,10,2020,1,Minor,Motorcycle,Rural Road,Rain,1,0,2
ACC_000209,Mumbai,Maharashtra,19.149039,72.960751,2021-07-02 17:55:58,2021-07-02,17:55:58,17,4,7,2021,1,Minor,Motorcycle,Highway,Rain,1,0,1
ACC_000210,Delhi,Delhi,28.704116,77.15952,2023-04-23 08:21:06,2023-04-23,08:21:06,8,6,4,2023,1,Minor,Motorcycle,Residential,Clear,1,0,0
ACC_000211,Hyderabad,Telangana,17.307376,78.489985,2021-12-14 22:49:06,2021-12-14,22:49:06,22,1,12,2021,2,Serious,Truck,City Road,Fog,0,0,2
ACC_000212,Jaipur,Rajasthan,26.978111,75.845159,2023-08-27 08:54:31,2023-08-27,08:54:31,8,6,8,2023,2,Serious,Motorcycle,City Road,Clear,1,0,0
ACC_000213,Bangalore,Karnataka,12.941378,77.59892,2020-09-17 18:16:11,2020-09-17,18:16:11,18,3,9,2020,2,Serious,Bus,City Road,Rain,1,0,2
ACC_000214,Mumbai,Maharashtra,19.124125,72.950294,2021-04-29 18:17:29,2021-04-29,18:17:29,18,3,4,2021,1,Minor,Car,Highway,Clear,1,0,0
ACC_000215,Chennai,Tamil Nadu,13.006383,80.213079,2022-10-31 09:54:46,2022-10-31,09:54:46,9,0,10,2022,1,Minor,Car,Highway,Night,1,0,1
ACC_000216,Jaipur,Rajasthan,26.894773,75.838019,2022-08-03 10:12:53,2022-08-03,10:12:53,10,2,8,2022,1,Minor,Car,Residential,Rain,2,0,1
ACC_000217,Jaipur,Rajasthan,26.991535,75.728163,2022-03-27 22:00:48,2022-03-27,22:00:48,22,6,3,2022,1,Minor,Truck,City Road,Clear,1,0,3
ACC_000218,Surat,Gujarat,21.245034,72.771787,2023-10-19 10:40:06,2023-10-19,10:40:06,10,3,10,2023,1,Minor,Car,Rural Road,Fog,1,0,2
ACC_000219,Ahmedabad,Gujarat,23.09797,72.549281,2020-07-03 18:14:27,2020-07-03,18:14:27,18,4,7,2020,1,Minor,Bicycle,City Road,Clear,1,0,0
ACC_000220,Bangalore,Karnataka,12.915622,77.564704,2020-02-09 05:03:58,2020-02-09,05:03:58,5,6,2,2020,1,Minor,Car,City Road,Night,1,0,1
ACC_000221,Delhi,Delhi,28.758662,77.112184,2023-12-03 16:08:57,2023-12-03,16:08:57,16,6,12,2023,1,Minor,Motorcycle,City Road,Rain,1,0,1
ACC_000222,Surat,Gujarat,21.139593,72.809251,2021-02-04 09:30:02,2021-02-04,09:30:02,9,3,2,2021,1,Minor,Bus,Rural Road,Clear,1,0,1
ACC_000223,Ahmedabad,Gujarat,22.985265,72.5197,2022-08-12 20:29:11,2022-08-12,20:29:11,20,4,8,2022,2,Serious,Bus,City Road,Clear,0,0,3
ACC_000224,Surat,Gujarat,21.123012,72.918914,2023-05-30 08:29:44,2023-05-30,08:29:44,8,1,5,2023,2,Serious,Motorcycle,Highway,Rain,1,0,6
ACC_000225,Ahmedabad,Gujarat,22.92873,72.523315,2022-12-29 12:31:34,2022-12-29,12:31:34,12,3,12,2022,2,Serious,Motorcycle,Rural Road,Rain,1,0,3
ACC_000226,Ahmedabad,Gujarat,22.972302,72.58674,2021-11-18 20:11:42,2021-11-18,20:11:42,20,3,11,2021,2,Serious,Truck,City Road,Clear,2,0,4
ACC_000227,Kolkata,West Bengal,22.519004,88.266776,2021-04-06 21:48:31,2021-04-06,21:48:31,21,1,4,2021,1,Minor,Car,City Road,Clear,2,0,0
ACC_000228,Bangalore,Karnataka,12.960059,77.636079,2022-07-27 16:47:18,2022-07-27,16:47:18,16,2,7,2022,2,Serious,Car,City Road,Rain,2,0,6
ACC_000229,Hyderabad,Telangana,17.359625,78.575038,2020-10-03 17:22:40,2020-10-03,17:22:40,17,5,10,2020,1,Minor,Auto-rickshaw,Highway,Clear,2,0,0
ACC_000230,Delhi,Delhi,28.737652,77.169973,2021-10-15 05:49:47,2021-10-15,05:49:47,5,4,10,2021,1,Minor,Car,City Road,Clear,4,0,2
ACC_000231,Ahmedabad,Gujarat,22.941482,72.590217,2021-10-21 02:39:25,2021-10-21,02:39:25,2,3,10,2021,1,Minor,Motorcycle,Rural Road,Fog,1,0,1
ACC_000232,Kolkata,West Bengal,22.632615,88.440817,2023-01-01 23:19:36,2023-01-01,23:19:36,23,6,1,2023,2,Serious,Motorcycle,Residential,Clear,1,0,0
ACC_000233,Pune,Maharashtra,18.499592,73.890562,2022-03-20 21:18:45,2022-03-20,21:18:45,21,6,3,2022,1,Minor,Car,Highway,Clear,1,0,0
ACC_000234,Kolkata,West Bengal,22.578576,88.460961,2021-08-06 13:55:22,2021-08-06,13:55:22,13,4,8,2021,2,Serious,Car,Highway,Clear,0,0,2
ACC_000235,Kolkata,West Bengal,22.506623,88.443548,2023-09-23 11:23:55,2023-09-23,11:23:55,11,5,9,2023,1,Minor,Motorcycle,City Road,Clear,1,0,1
ACC_000236,Bangalore,Karnataka,12.872228,77.529449,2023-09-28 06:54:30,2023-09-28,06:54:30,6,3,9,2023,1,Minor,Truck,Highway,Clear,1,0,3
ACC_000237,Pune,Maharashtra,18.588422,73.95459,2021-01-27 21:25:26,2021-01-27,21:25:26,21,2,1,2021,1,Minor,Motorcycle,City Road,Clear,2,0,0
ACC_000238,Pune,Maharashtra,18.511198,73.909189,2022-04-09 21:44:16,2022-04-09,21:44:16,21,5,4,2022,2,Serious,Motorcycle,Rural Road,Clear,5,0,2
ACC_000239,Bangalore,Karnataka,12.908168,77.659742,2021-02-09 17:37:07,2021-02-09,17:37:07,17,1,2,2021,1,Minor,Car,Rural Road,Clear,2,0,1
ACC_000240,Chennai,Tamil Nadu,13.117253,80.214801,2022-02-04 15:19:38,2022-02-04,15:19:38,15,4,2,2022,1,Minor,Bus,City Road,Rain,0,0,0
ACC_000241,Chennai,Tamil Nadu,13.074365,80.240944,2023-07-20 10:07:49,2023-07-20,10:07:49,10,3,7,2023,2,Serious,Auto-rickshaw,City Road,Night,2,0,4
ACC_000242,Delhi,Delhi,28.683673,77.168011,2022-02-19 18:29:20,2022-02-19,18:29:20,18,5,2,2022,1,Minor,Motorcycle,Highway,Rain,1,0,1
ACC_000243,Surat,Gujarat,21.157836,72.898936,2022-10-21 19:10:33,2022-10-21,19:10:33,19,4,10,2022,1,Minor,Car,City Road,Rain,1,0,2
ACC_000244,Bangalore,Karnataka,13.021754,77.519697,2020-09-29 08:57:28,2020-09-29,08:57:28,8,1,9,2020,2,Serious,Truck,Residential,Clear,2,1,1
ACC_000245,Ahmedabad,Gujarat,22.928521,72.663698,2022-12-22 03:38:27,2022-12-22,03:38:27,3,3,12,2022,1,Minor,Motorcycle,Highway,Clear,2,0,1
ACC_000246,Chennai,Tamil Nadu,13.118323,80.279304,2023-06-05 17:45:18,2023-06-05,17:45:18,17,0,6,2023,1,Minor,Car,Highway,Clear,0,0,2
ACC_000247,Delhi,Delhi,28.789826,77.014862,2020-05-16 09:55:11,2020-05-16,09:55:11,9,5,5,2020,1,Minor,Car,City Road,Night,0,1,0
ACC_000248,Surat,Gujarat,21.220435,72.881874,2022-10-30 08:23:04,2022-10-30,08:23:04,8,6,10,2022,1,Minor,Auto-rickshaw,Rural Road,Clear,1,0,1
ACC_000249,Pune,Maharashtra,18.479414,73.816471,2021-01-02 09:24:01,2021-01-02,09:24:01,9,5,1,2021,1,Minor,Car,City Road,Fog,0,0,1
ACC_000250,Jaipur,Rajasthan,26.872388,75.806516,2023-08-18 17:23:56,2023-08-18,17:23:56,17,4,8,2023,1,Minor,Car,Highway,Clear,0,0,0
ACC_000251,Bangalore,Karnataka,12.984921,77.626006,2023-06-19 16:51:48,2023-06-19,16:51:48,16,0,6,2023,1,Minor,Car,Rural Road,Clear,0,0,0
ACC_000252,Hyderabad,Telangana,17.327939,78.400147,2022-01-21 19:39:59,2022-01-21,19:39:59,19,4,1,2022,1,Minor,Truck,Highway,Fog,2,0,1
ACC_000253,Pune,Maharashtra,18.614345,73.842947,2021-11-04 04:51:24,2021-11-04,04:51:24,4,3,11,2021,1,Minor,Motorcycle,Highway,Rain,0,0,0
ACC_000254,Kolkata,West Bengal,22.621636,88.279188,2021-09-02 11:07:46,2021-09-02,11:07:46,11,3,9,2021,1,Minor,Motorcycle,Highway,Fog,0,0,1
ACC_000255,Ahmedabad,Gujarat,23.084181,72.636125,2020-09-25 13:52:55,2020-09-25,13:52:55,13,4,9,2020,2,Serious,Car,Residential,Rain,1,0,1
ACC_000256,Delhi,Delhi,28.79833,77.114938,2021-06-09 20:06:43,2021-06-09,20:06:43,20,2,6,2021,1,Minor,Motorcycle,Residential,Rain,0,0,1
ACC_000257,Ahmedabad,Gujarat,22.98643,72.559035,2023-09-12 09:00:34,2023-09-12,09:00:34,9,1,9,2023,1,Minor,Motorcycle,City Road,Rain,0,0,0
ACC_000258,Chennai,Tamil Nadu,13.066537,80.204341,2020-08-24 18:02:53,2020-08-24,18:02:53,18,0,8,2020,1,Minor,Auto-rickshaw,Highway,Clear,1,0,1
ACC_000259,Bangalore,Karnataka,12.889875,77.557565,2022-05-31 18:28:38,2022-05-31,18:28:38,18,1,5,2022,2,Serious,Truck,Highway,Fog,3,0,2
ACC_000260,Surat,Gujarat,21.131894,72.845708,2021-09-15 20:02:41,2021-09-15,20:02:41,20,2,9,2021,1,Minor,Auto-rickshaw,Residential,Clear,1,0,2
ACC_000261,Pune,Maharashtra,18.473586,73.954766,2023-11-17 17:22:13,2023-11-17,17:22:13,17,4,11,2023,1,Minor,Car,Residential,Clear,1,0,1
ACC_000262,Delhi,Delhi,28.638287,77.086129,2022-11-14 19:41:56,2022-11-14,19:41:56,19,0,11,2022,1,Minor,Car,Rural Road,Clear,0,0,0
ACC_000263,Kolkata,West Bengal,22.639589,88.458838,2021-05-17 09:01:11,2021-05-17,09:01:11,9,0,5,2021,1,Minor,Auto-rickshaw,Highway,Clear,0,0,3
ACC_000264,Jaipur,Rajasthan,26.93007,75.766837,2022-09-25 00:25:58,2022-09-25,00:25:58,0,6,9,2022,1,Minor,Motorcycle,Rural Road,Clear,1,1,1
ACC_000265,Mumbai,Maharashtra,19.021216,72.941161,2020-03-30 06:27:53,2020-03-30,06:27:53,6,0,3,2020,1,Minor,Truck,Highway,Clear,1,0,1
ACC_000266,Chennai,Tamil Nadu,13.121461,80.281252,2021-04-05 16:36:26,2021-04-05,16:36:26,16,0,4,2021,2,Serious,Motorcycle,Rural Road,Clear,1,0,3
ACC_000267,Hyderabad,Telangana,17.336966,78.563917,2023-10-22 10:38:50,2023-10-22,10:38:50,10,6,10,2023,1,Minor,Car,City Road,Fog,2,0,1
ACC_000268,Jaipur,Rajasthan,26.819388,75.885251,2021-08-11 23:41:30,2021-08-11,23:41:30,23,2,8,2021,3,Fatal,Auto-rickshaw,Rural Road,Rain,4,1,2
ACC_000269,Pune,Maharashtra,18.607287,73.894518,2020-05-08 07:20:03,2020-05-08,07:20:03,7,4,5,2020,1,Minor,Motorcycle,Highway,Clear,1,0,3
ACC_000270,Bangalore,Karnataka,12.896791,77.69043,2023-04-09 22:02:11,2023-04-09,22:02:11,22,6,4,2023,1,Minor,Truck,Residential,Rain,0,1,1
ACC_000271,Jaipur,Rajasthan,26.950871,75.733967,2022-04-24 17:53:41,2022-04-24,17:53:41,17,6,4,2022,1,Minor,Motorcycle,Highway,Clear,1,0,0
ACC_000272,Surat,Gujarat,21.255972,72.797494,2021-08-10 02:09:31,2021-08-10,02:09:31,2,1,8,2021,2,Serious,Truck,City Road,Rain,4,0,2
ACC_000273,Pune,Maharashtra,18.520456,73.770579,2022-04-25 20:23:13,2022-04-25,20:23:13,20,0,4,2022,2,Serious,Truck,Highway,Fog,5,0,2
ACC_000274,Kolkata,West Bengal,22.604967,88.390642,2021-12-10 18:16:44,2021-12-10,18:16:44,18,4,12,2021,2,Serious,Car,Highway,Fog,3,0,2
ACC_000275,Mumbai,Maharashtra,18.978727,72.842245,2021-04-20 09:53:22,2021-04-20,09:53:22,9,1,4,2021,2,Serious,Truck,Rural Road,Fog,3,0,1
ACC_000276,Mumbai,Maharashtra,19.038984,72.797029,2021-07-19 13:28:53,2021-07-19,13:28:53,13,0,7,2021,2,Serious,Bicycle,City Road,Fog,1,0,3
ACC_000277,Bangalore,Karnataka,13.019301,77.627923,2023-10-19 18:44:19,2023-10-19,18:44:19,18,3,10,2023,2,Serious,Truck,City Road,Rain,1,1,1
ACC_000278,Kolkata,West Bengal,22.631902,88.310408,2023-05-08 22:47:50,2023-05-08,22:47:50,22,0,5,2023,1,Minor,Motorcycle,City Road,Clear,0,0,1
ACC_000279,Jaipur,Rajasthan,26.871533,75.873809,2021-09-01 14:05:45,2021-09-01,14:05:45,14,2,9,2021,1,Minor,Motorcycle,Highway,Night,1,0,0
ACC_000280,Pune,Maharashtra,18.513636,73.794687,2021-10-13 11:52:36,2021-10-13,11:52:36,11,2,10,2021,1,Minor,Car,Highway,Rain,1,0,1
ACC_000281,Jaipur,Rajasthan,26.894856,75.874246,2023-05-23 19:49:27,2023-05-23,19:49:27,19,1,5,2023,1,Minor,Car,Rural Road,Clear,0,0,0
ACC_000282,Mumbai,Maharashtra,18.997267,72.800528,2021-05-14 12:14:45,2021-05-14,12:14:45,12,4,5,2021,2,Serious,Motorcycle,City Road,Rain,2,0,3
ACC_000283,Jaipur,Rajasthan,26.864894,75.792352,2023-08-22 12:51:32,2023-08-22,12:51:32,12,1,8,2023,1,Minor,Car,Highway,Rain,0,1,1
ACC_000284,Surat,Gujarat,21.089919,72.754396,2022-07-08 19:49:51,2022-07-08,19:49:51,19,4,7,2022,1,Minor,Motorcycle,Residential,Clear,0,0,0
ACC_000285,Chennai,Tamil Nadu,13.10558,80.275433,2022-07-30 18:38:40,2022-07-30,18:38:40,18,5,7,2022,2,Serious,Car,City Road,Rain,4,0,2
ACC_000286,Ahmedabad,Gujarat,23.082837,72.565304,2021-08-29 23:29:56,2021-08-29,23:29:56,23,6,8,2021,2,Serious,Car,Rural Road,Rain,2,0,2
ACC_000287,Pune,Maharashtra,18.49659,73.767613,2020-09-15 08:17:43,2020-09-15,08:17:43,8,1,9,2020,2,Serious,Auto-rickshaw,Rural Road,Clear,1,0,1
ACC_000288,Delhi,Delhi,28.769286,77.128792,2022-11-14 13:20:54,2022-11-14,13:20:54,13,0,11,2022,1,Minor,Truck,Highway,Clear,0,0,0
ACC_000289,Hyderabad,Telangana,17.296917,78.507572,2022-12-12 15:09:58,2022-12-12,15:09:58,15,0,12,2022,1,Minor,Car,City Road,Clear,0,0,1
ACC_000290,Hyderabad,Telangana,17.387341,78.483359,2022-06-22 09:57:19,2022-06-22,09:57:19,9,2,6,2022,1,Minor,Car,Highway,Clear,2,0,0
ACC_000291,Pune,Maharashtra,18.440002,73.765513,2023-12-19 21:48:36,2023-12-19,21:48:36,21,1,12,2023,1,Minor,Car,City Road,Clear,3,0,1
ACC_000292,Pune,Maharashtra,18.618301,73.893563,2023-12-21 04:12:42,2023-12-21,04:12:42,4,3,12,2023,1,Minor,Car,Highway,Rain,1,0,1
ACC_000293,Mumbai,Maharashtra,18.980444,72.975408,2020-11-18 22:05:15,2020-11-18,22:05:15,22,2,11,2020,3,Fatal,Car,City Road,Clear,1,1,1
ACC_000294,Delhi,Delhi,28.729649,77.131992,2023-03-16 23:52:25,2023-03-16,23:52:25,23,3,3,2023,2,Serious,Truck,Highway,Clear,2,0,2
ACC_000295,Mumbai,Maharashtra,19.142522,72.938533,2020-09-09 08:36:25,2020-09-09,08:36:25,8,2,9,2020,2,Serious,Motorcycle,City Road,Rain,2,0,2
ACC_000296,Pune,Maharashtra,18.610255,73.93262,2020-03-25 23:00:05,2020-03-25,23:00:05,23,2,3,2020,1,Minor,Motorcycle,City Road,Clear,0,0,1
ACC_000297,Surat,Gujarat,21.109963,72.794102,2022-07-28 08:50:46,2022-07-28,08:50:46,8,3,7,2022,1,Minor,Car,Rural Road,Clear,0,0,2
ACC_000298,Mumbai,Maharashtra,19.002636,72.829967,2021-09-20 05:27:40,2021-09-20,05:27:40,5,0,9,2021,1,Minor,Car,City Road,Night,0,1,0
ACC_000299,Delhi,Delhi,28.792395,77.037382,2023-10-10 05:18:17,2023-10-10,05:18:17,5,1,10,2023,2,Serious,Car,Highway,Clear,2,0,2
ACC_000300,Pune,Maharashtra,18.506335,73.906672,2022-04-20 16:18:32,2022-04-20,16:18:32,16,2,4,2022,1,Minor,Car,Highway,Clear,1,0,1
ACC_000301,Pune,Maharashtra,18.565014,73.911234,2022-01-25 16:23:51,2022-01-25,16:23:51,16,1,1,2022,1,Minor,Motorcycle,City Road,Fog,0,0,0
ACC_000302,Bangalore,Karnataka,12.983081,77.636003,2023-07-08 16:17:46,2023-07-08,16:17:46,16,5,7,2023,1,Minor,Auto-rickshaw,Residential,Rain,0,0,0
ACC_000303,Surat,Gujarat,21.097726,72.731286,2021-04-29 07:12:35,2021-04-29,07:12:35,7,3,4,2021,1,Minor,Motorcycle,Highway,Rain,1,0,0
ACC_000304,Ahmedabad,Gujarat,23.083251,72.488145,2023-05-14 11:04:54,2023-05-14,11:04:54,11,6,5,2023,1,Minor,Car,City Road,Clear,0,0,1
ACC_000305,Pune,Maharashtra,18.521291,73.819138,2021-08-16 08:19:04,2021-08-16,08:19:04,8,0,8,2021,1,Minor,Motorcycle,Highway,Clear,2,0,2
ACC_000306,Hyderabad,Telangana,17.413314,78.391814,2020-10-31 05:46:53,2020-10-31,05:46:53,5,5,10,2020,1,Minor,Car,City Road,Fog,1,0,2
ACC_000307,Ahmedabad,Gujarat,22.942002,72.642066,2023-02-23 10:16:45,2023-02-23,10:16:45,10,3,2,2023,1,Minor,Motorcycle,Highway,Clear,2,0,0
ACC_000308,Ahmedabad,Gujarat,22.969625,72.660115,2020-06-27 22:31:21,2020-06-27,22:31:21,22,5,6,2020,2,Serious,Car,Rural Road,Rain,3,1,3
ACC_000309,Surat,Gujarat,21.23431,72.866429,2021-11-20 12:36:40,2021-11-20,12:36:40,12,5,11,2021,1,Minor,Motorcycle,Rural Road,Night,2,0,2
ACC_000310,Ahmedabad,Gujarat,22.950349,72.593802,2021-12-18 10:14:05,2021-12-18,10:14:05,10,5,12,2021,1,Minor,Truck,Highway,Rain,2,0,3
